교습형태,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교습소명,교습소주소,분야구분,교습계열,교습과정,2016(1),2016(2),2016(3),2016(4),2016(5),2016(6),2016(7),2016(8),2016(9),2016(10),2016(11),2016(12),2017(1),2017(2),2017(3),2017(4),2017(5),2017(6),2017(7),2017(8),2017(9),2017(10),2017(11),2017(12),2018(1),2018(2),2018(3),2018(4),2018(5),2018(6),2018(7),2018(8),2018(9),2018(10),2018(11),2018(12)
칸타빌레음악교습소,서울특별시 관악구 은천로25길 69 에이플러스프라자105호 (봉천동),예능(대),예능(중),음악," 6,405,000 "," 1,287,000 "," 1,720,000 "," 821,000 "," 2,579,000 "," 3,016,000 "," 1,311,000 "," 5,706,000 "," 755,000 "," 5,194,000 "," 1,623,000 "," 4,308,000 "," 6,844,000 "," 2,754,000 "," 5,396,000 "," 4,010,000 "," 4,353,000 "," 6,437,000 "," 5,186,000 "," 3,911,000 "," 4,172,000 "," 2,569,000 "," 3,810,000 "," 6,203,000 "," 749,000 "," 3,230,000 "," 4,220,000 "," 5,391,000 "," 2,740,000 "," 6,119,000 "," 6,430,000 "," 6,891,000 "," 5,673,000 "," 3,268,000 "," 4,680,000 "," 4,386,000 "
칸타빌레음악교습소,서울특별시 관악구 은천로25길 69 에이플러스프라자105호 (봉천동),예능(대),예능(중),음악," 5,983,000 "," 3,829,000 "," 2,234,000 "," 5,849,000 "," 5,025,000 "," 3,188,000 "," 873,000 "," 2,588,000 "," 5,327,000 "," 4,908,000 "," 1,457,000 "," 1,830,000 "," 3,857,000 "," 5,046,000 "," 3,065,000 "," 996,000 "," 5,374,000 "," 6,381,000 "," 2,337,000 "," 5,226,000 "," 1,669,000 "," 3,126,000 "," 5,448,000 "," 1,542,000 "," 2,420,000 "," 6,741,000 "," 1,242,000 "," 743,000 "," 6,616,000 "," 5,439,000 "," 491,000 "," 2,790,000 "," 6,633,000 "," 3,835,000 "," 1,638,000 "," 2,838,000 "
칸타빌레음악교습소,서울특별시 관악구 은천로25길 69 에이플러스프라자105호 (봉천동),예능(대),예능(중),음악," 166,000 "," 690,000 "," 5,306,000 "," 3,589,000 "," 6,462,000 "," 1,061,000 "," 6,325,000 "," 2,784,000 "," 2,285,000 "," 5,707,000 "," 4,257,000 "," 2,571,000 "," 4,143,000 "," 2,849,000 "," 2,225,000 "," 6,706,000 "," 3,254,000 "," 3,638,000 "," 787,000 "," 2,952,000 "," 3,612,000 "," 1,219,000 "," 3,191,000 "," 5,107,000 "," 6,121,000 "," 6,805,000 "," 526,000 "," 5,991,000 "," 5,222,000 "," 3,165,000 "," 4,532,000 "," 5,297,000 "," 1,742,000 "," 3,568,000 "," 2,161,000 "," 4,351,000 "
칸타빌레음악교습소,서울특별시 관악구 은천로25길 69 에이플러스프라자105호 (봉천동),예능(대),예능(중),음악," 2,880,000 "," 3,318,000 "," 1,184,000 "," 6,925,000 "," 6,140,000 "," 2,738,000 "," 693,000 "," 6,051,000 "," 3,480,000 "," 1,755,000 "," 5,005,000 "," 3,557,000 "," 3,403,000 "," 4,704,000 "," 202,000 "," 5,323,000 "," 6,094,000 "," 6,615,000 "," 6,495,000 "," 1,110,000 "," 4,062,000 "," 3,646,000 "," 1,726,000 "," 4,543,000 "," 6,464,000 "," 5,291,000 "," 6,579,000 "," 3,269,000 "," 1,916,000 "," 1,864,000 "," 5,570,000 "," 2,860,000 "," 3,645,000 "," 3,125,000 "," 6,289,000 "," 2,701,000 "
칸타빌레음악교습소,서울특별시 관악구 은천로25길 69 에이플러스프라자105호 (봉천동),예능(대),예능(중),음악," 2,726,000 "," 6,581,000 "," 5,308,000 "," 4,725,000 "," 6,103,000 "," 138,000 "," 2,179,000 "," 570,000 "," 686,000 "," 5,924,000 "," 2,715,000 "," 5,309,000 "," 2,118,000 "," 3,942,000 "," 6,770,000 "," 2,573,000 "," 6,176,000 "," 2,392,000 "," 1,759,000 "," 2,690,000 "," 5,690,000 "," 5,905,000 "," 3,535,000 "," 799,000 "," 2,773,000 "," 843,000 "," 1,523,000 "," 3,587,000 "," 3,282,000 "," 4,683,000 "," 2,159,000 "," 1,321,000 "," 6,225,000 "," 1,101,000 "," 3,238,000 "," 1,748,000 "
비앤오아뜰리에미술교습소,서울특별시 동작구 사당로17길 75 3층 (사당동),예능(대),예능(중),미술," 5,882,000 "," 1,159,000 "," 2,564,000 "," 5,792,000 "," 2,969,000 "," 4,385,000 "," 781,000 "," 5,989,000 "," 5,002,000 "," 6,070,000 "," 2,446,000 "," 5,400,000 "," 3,895,000 "," 2,219,000 "," 383,000 "," 5,497,000 "," 6,379,000 "," 5,130,000 "," 4,870,000 "," 3,765,000 "," 1,613,000 "," 468,000 "," 1,261,000 "," 2,509,000 "," 5,938,000 "," 6,659,000 "," 6,968,000 "," 2,457,000 "," 6,461,000 "," 2,846,000 "," 3,979,000 "," 549,000 "," 4,554,000 "," 3,721,000 "," 5,170,000 "," 3,053,000 "
비앤오아뜰리에미술교습소,서울특별시 동작구 사당로17길 75 3층 (사당동),예능(대),예능(중),미술," 1,592,000 "," 3,352,000 "," 5,901,000 "," 3,347,000 "," 6,903,000 "," 5,487,000 "," 500,000 "," 5,384,000 "," 2,791,000 "," 5,606,000 "," 691,000 "," 4,027,000 "," 5,653,000 "," 3,024,000 "," 5,679,000 "," 5,410,000 "," 1,413,000 "," 5,372,000 "," 882,000 "," 1,618,000 "," 6,366,000 "," 901,000 "," 2,552,000 "," 1,467,000 "," 822,000 "," 1,648,000 "," 4,407,000 "," 4,479,000 "," 3,764,000 "," 1,759,000 "," 240,000 "," 4,347,000 "," 1,725,000 "," 195,000 "," 6,873,000 "," 1,070,000 "
비앤오아뜰리에미술교습소,서울특별시 동작구 사당로17길 75 3층 (사당동),예능(대),예능(중),미술," 2,448,000 "," 2,769,000 "," 4,119,000 "," 781,000 "," 6,062,000 "," 2,121,000 "," 6,939,000 "," 6,276,000 "," 165,000 "," 5,256,000 "," 5,600,000 "," 5,900,000 "," 5,873,000 "," 2,466,000 "," 258,000 "," 2,512,000 "," 704,000 "," 3,057,000 "," 2,518,000 "," 5,006,000 "," 4,415,000 "," 3,467,000 "," 1,674,000 "," 4,909,000 "," 1,794,000 "," 2,589,000 "," 1,664,000 "," 3,238,000 "," 4,751,000 "," 3,648,000 "," 2,444,000 "," 6,821,000 "," 4,736,000 "," 2,282,000 "," 6,148,000 "," 3,353,000 "
고흐미술교습소,서울특별시 관악구 난곡로 42 파크프라자301호일부 (신림동),예능(대),예능(중),미술," 4,207,000 "," 125,000 "," 4,552,000 "," 6,890,000 "," 3,293,000 "," 2,471,000 "," 3,511,000 "," 4,915,000 "," 3,423,000 "," 708,000 "," 5,873,000 "," 871,000 "," 1,724,000 "," 6,253,000 "," 5,340,000 "," 3,391,000 "," 2,088,000 "," 2,522,000 "," 2,877,000 "," 4,682,000 "," 5,967,000 "," 1,171,000 "," 430,000 "," 5,863,000 "," 3,639,000 "," 3,796,000 "," 4,005,000 "," 5,265,000 "," 6,844,000 "," 6,187,000 "," 4,657,000 "," 6,863,000 "," 1,137,000 "," 5,501,000 "," 6,709,000 "," 3,658,000 "
고흐미술교습소,서울특별시 관악구 난곡로 42 파크프라자301호일부 (신림동),예능(대),예능(중),미술," 1,564,000 "," 1,371,000 "," 576,000 "," 6,391,000 "," 1,498,000 "," 1,824,000 "," 584,000 "," 6,310,000 "," 1,952,000 "," 5,235,000 "," 1,087,000 "," 514,000 "," 5,491,000 "," 405,000 "," 3,675,000 "," 806,000 "," 5,801,000 "," 6,581,000 "," 3,895,000 "," 1,739,000 "," 814,000 "," 4,636,000 "," 320,000 "," 2,443,000 "," 5,603,000 "," 4,879,000 "," 3,153,000 "," 739,000 "," 2,246,000 "," 5,094,000 "," 4,494,000 "," 2,044,000 "," 4,979,000 "," 1,069,000 "," 3,746,000 "," 2,973,000 "
고흐미술교습소,서울특별시 관악구 난곡로 42 파크프라자301호일부 (신림동),예능(대),예능(중),미술," 4,273,000 "," 2,328,000 "," 426,000 "," 3,125,000 "," 5,260,000 "," 4,770,000 "," 927,000 "," 685,000 "," 4,342,000 "," 4,172,000 "," 2,114,000 "," 560,000 "," 2,273,000 "," 6,302,000 "," 3,970,000 "," 6,175,000 "," 319,000 "," 4,394,000 "," 2,903,000 "," 1,543,000 "," 2,139,000 "," 1,060,000 "," 4,978,000 "," 3,003,000 "," 2,551,000 "," 5,529,000 "," 693,000 "," 6,531,000 "," 2,513,000 "," 2,688,000 "," 5,206,000 "," 3,770,000 "," 1,004,000 "," 6,977,000 "," 4,118,000 "," 2,966,000 "
엠더블유음악교습소,"서울특별시 관악구 신림로 307 , 3층 (신림동)",예능(대),예능(중),음악," 1,249,000 "," 2,405,000 "," 2,889,000 "," 5,362,000 "," 686,000 "," 3,887,000 "," 4,919,000 "," 3,000,000 "," 6,903,000 "," 3,475,000 "," 6,804,000 "," 478,000 "," 5,858,000 "," 5,025,000 "," 5,746,000 "," 5,683,000 "," 5,581,000 "," 5,930,000 "," 2,064,000 "," 4,153,000 "," 2,205,000 "," 3,307,000 "," 3,798,000 "," 3,260,000 "," 4,217,000 "," 3,419,000 "," 4,113,000 "," 236,000 "," 5,070,000 "," 973,000 "," 3,074,000 "," 1,758,000 "," 726,000 "," 4,630,000 "," 5,243,000 "," 5,746,000 "
엠더블유음악교습소,"서울특별시 관악구 신림로 307 , 3층 (신림동)",예능(대),예능(중),음악," 4,556,000 "," 5,516,000 "," 1,808,000 "," 6,963,000 "," 2,492,000 "," 596,000 "," 2,439,000 "," 5,791,000 "," 4,209,000 "," 4,246,000 "," 4,475,000 "," 992,000 "," 1,665,000 "," 771,000 "," 2,044,000 "," 5,280,000 "," 3,565,000 "," 3,568,000 "," 5,196,000 "," 5,634,000 "," 2,866,000 "," 5,669,000 "," 3,547,000 "," 4,621,000 "," 5,217,000 "," 4,715,000 "," 6,343,000 "," 1,145,000 "," 1,527,000 "," 6,012,000 "," 1,832,000 "," 2,466,000 "," 5,767,000 "," 3,071,000 "," 4,355,000 "," 3,836,000 "
엠더블유음악교습소,"서울특별시 관악구 신림로 307 , 3층 (신림동)",예능(대),예능(중),음악," 3,115,000 "," 3,531,000 "," 6,073,000 "," 205,000 "," 6,541,000 "," 6,627,000 "," 6,873,000 "," 334,000 "," 5,832,000 "," 6,635,000 "," 2,434,000 "," 4,391,000 "," 3,142,000 "," 4,567,000 "," 4,431,000 "," 2,629,000 "," 6,421,000 "," 1,643,000 "," 3,344,000 "," 4,484,000 "," 4,087,000 "," 2,673,000 "," 714,000 "," 1,976,000 "," 4,968,000 "," 5,314,000 "," 1,003,000 "," 3,999,000 "," 5,251,000 "," 2,339,000 "," 3,226,000 "," 4,141,000 "," 3,980,000 "," 4,509,000 "," 4,915,000 "," 5,787,000 "
엠더블유음악교습소,"서울특별시 관악구 신림로 307 , 3층 (신림동)",예능(대),예능(중),음악," 5,255,000 "," 797,000 "," 817,000 "," 1,264,000 "," 1,696,000 "," 3,881,000 "," 3,921,000 "," 6,327,000 "," 1,998,000 "," 6,347,000 "," 3,883,000 "," 4,426,000 "," 768,000 "," 6,644,000 "," 918,000 "," 3,687,000 "," 6,419,000 "," 5,761,000 "," 2,292,000 "," 3,874,000 "," 5,237,000 "," 4,876,000 "," 6,982,000 "," 2,101,000 "," 1,185,000 "," 5,017,000 "," 5,203,000 "," 4,485,000 "," 1,118,000 "," 6,353,000 "," 5,378,000 "," 6,776,000 "," 6,808,000 "," 5,773,000 "," 4,961,000 "," 764,000 "
파향피아노교습소,서울특별시 관악구 미성길 122 쌍용아파트상가 304호(신림동),예능(대),예능(중),음악," 4,119,000 "," 5,547,000 "," 6,946,000 "," 1,666,000 "," 1,333,000 "," 1,794,000 "," 1,275,000 "," 4,876,000 "," 2,380,000 "," 1,312,000 "," 6,203,000 "," 3,297,000 "," 108,000 "," 1,053,000 "," 290,000 "," 3,989,000 "," 1,738,000 "," 3,442,000 "," 3,666,000 "," 450,000 "," 3,771,000 "," 2,117,000 "," 701,000 "," 3,879,000 "," 5,026,000 "," 6,278,000 "," 319,000 "," 3,043,000 "," 2,834,000 "," 3,054,000 "," 5,460,000 "," 2,684,000 "," 6,676,000 "," 5,200,000 "," 385,000 "," 2,574,000 "
파향피아노교습소,서울특별시 관악구 미성길 122 쌍용아파트상가 304호(신림동),예능(대),예능(중),음악," 3,532,000 "," 4,055,000 "," 6,250,000 "," 6,502,000 "," 3,662,000 "," 239,000 "," 6,055,000 "," 3,866,000 "," 4,897,000 "," 834,000 "," 5,875,000 "," 1,118,000 "," 5,093,000 "," 5,494,000 "," 1,622,000 "," 4,299,000 "," 4,934,000 "," 5,061,000 "," 2,818,000 "," 1,024,000 "," 6,184,000 "," 291,000 "," 4,472,000 "," 6,794,000 "," 1,426,000 "," 915,000 "," 2,282,000 "," 6,988,000 "," 3,463,000 "," 1,970,000 "," 5,805,000 "," 6,664,000 "," 3,963,000 "," 5,337,000 "," 1,311,000 "," 1,051,000 "
파향피아노교습소,서울특별시 관악구 미성길 122 쌍용아파트상가 304호(신림동),예능(대),예능(중),음악," 1,301,000 "," 6,223,000 "," 6,664,000 "," 1,427,000 "," 3,088,000 "," 4,783,000 "," 3,172,000 "," 342,000 "," 159,000 "," 1,535,000 "," 6,661,000 "," 684,000 "," 4,158,000 "," 6,567,000 "," 5,747,000 "," 2,119,000 "," 3,986,000 "," 2,830,000 "," 1,954,000 "," 753,000 "," 267,000 "," 5,523,000 "," 6,160,000 "," 5,623,000 "," 1,590,000 "," 1,197,000 "," 5,101,000 "," 2,716,000 "," 374,000 "," 1,819,000 "," 1,795,000 "," 6,479,000 "," 4,086,000 "," 2,229,000 "," 1,355,000 "," 2,788,000 "
즐거운음악교습소,서울특별시 관악구 쑥고개로11길 37 201호 (봉천동),예능(대),예능(중),음악," 278,000 "," 2,543,000 "," 5,944,000 "," 3,000,000 "," 5,158,000 "," 2,442,000 "," 6,227,000 "," 6,507,000 "," 5,507,000 "," 1,629,000 "," 553,000 "," 5,480,000 "," 639,000 "," 2,552,000 "," 5,239,000 "," 2,318,000 "," 3,801,000 "," 5,294,000 "," 6,973,000 "," 1,389,000 "," 1,569,000 "," 2,885,000 "," 5,632,000 "," 6,414,000 "," 1,558,000 "," 1,506,000 "," 3,442,000 "," 3,388,000 "," 4,504,000 "," 1,709,000 "," 2,678,000 "," 2,521,000 "," 3,657,000 "," 5,258,000 "," 1,427,000 "," 1,132,000 "
즐거운음악교습소,서울특별시 관악구 쑥고개로11길 37 201호 (봉천동),예능(대),예능(중),음악," 5,140,000 "," 4,043,000 "," 3,309,000 "," 6,742,000 "," 1,611,000 "," 4,347,000 "," 252,000 "," 325,000 "," 3,369,000 "," 5,144,000 "," 6,274,000 "," 3,130,000 "," 5,071,000 "," 2,772,000 "," 1,514,000 "," 3,311,000 "," 201,000 "," 2,084,000 "," 3,648,000 "," 4,752,000 "," 3,022,000 "," 5,401,000 "," 722,000 "," 5,525,000 "," 5,660,000 "," 2,144,000 "," 3,088,000 "," 5,255,000 "," 4,843,000 "," 5,075,000 "," 3,186,000 "," 4,829,000 "," 1,629,000 "," 1,453,000 "," 4,447,000 "," 3,240,000 "
즐거운음악교습소,서울특별시 관악구 쑥고개로11길 37 201호 (봉천동),예능(대),예능(중),음악," 4,600,000 "," 6,706,000 "," 1,751,000 "," 1,178,000 "," 3,922,000 "," 6,505,000 "," 5,600,000 "," 5,139,000 "," 2,689,000 "," 6,883,000 "," 4,193,000 "," 4,486,000 "," 2,149,000 "," 207,000 "," 520,000 "," 6,950,000 "," 4,040,000 "," 1,314,000 "," 2,686,000 "," 1,996,000 "," 5,199,000 "," 5,703,000 "," 1,751,000 "," 4,206,000 "," 5,990,000 "," 2,219,000 "," 1,336,000 "," 532,000 "," 4,748,000 "," 6,200,000 "," 335,000 "," 2,175,000 "," 2,985,000 "," 417,000 "," 6,889,000 "," 2,908,000 "
점프트리수학교습소,서울특별시 관악구 쑥고개로11길 37 202호 (봉천동),입시.검정 및 보습,보통교과,보습," 6,606,000 "," 2,523,000 "," 111,000 "," 1,264,000 "," 791,000 "," 5,631,000 "," 937,000 "," 5,466,000 "," 4,207,000 "," 6,643,000 "," 4,117,000 "," 3,318,000 "," 471,000 "," 6,713,000 "," 6,804,000 "," 4,037,000 "," 974,000 "," 2,205,000 "," 6,989,000 "," 3,782,000 "," 430,000 "," 1,424,000 "," 4,945,000 "," 532,000 "," 1,212,000 "," 2,782,000 "," 3,054,000 "," 2,826,000 "," 4,416,000 "," 5,797,000 "," 6,102,000 "," 5,435,000 "," 2,595,000 "," 991,000 "," 658,000 "," 6,913,000 "
점프트리수학교습소,서울특별시 관악구 쑥고개로11길 37 202호 (봉천동),입시.검정 및 보습,보통교과,보습," 4,536,000 "," 6,088,000 "," 3,966,000 "," 1,654,000 "," 532,000 "," 1,418,000 "," 6,863,000 "," 3,413,000 "," 1,857,000 "," 834,000 "," 6,157,000 "," 5,737,000 "," 2,842,000 "," 885,000 "," 3,562,000 "," 2,641,000 "," 890,000 "," 797,000 "," 4,863,000 "," 1,163,000 "," 305,000 "," 3,529,000 "," 2,584,000 "," 5,688,000 "," 5,681,000 "," 997,000 "," 5,148,000 "," 5,812,000 "," 2,758,000 "," 595,000 "," 2,327,000 "," 3,989,000 "," 1,097,000 "," 5,902,000 "," 1,737,000 "," 2,243,000 "
유니크수학교습소,서울특별시 관악구 관악로 249-1 4층일부 (봉천동),입시.검정 및 보습,보통교과,보습," 2,350,000 "," 6,037,000 "," 1,541,000 "," 6,541,000 "," 556,000 "," 3,672,000 "," 4,280,000 "," 1,369,000 "," 2,272,000 "," 1,191,000 "," 5,864,000 "," 990,000 "," 911,000 "," 4,307,000 "," 6,202,000 "," 5,516,000 "," 497,000 "," 4,819,000 "," 1,399,000 "," 2,935,000 "," 6,701,000 "," 4,901,000 "," 6,640,000 "," 5,127,000 "," 4,348,000 "," 1,042,000 "," 2,937,000 "," 5,879,000 "," 3,025,000 "," 1,186,000 "," 3,050,000 "," 3,358,000 "," 6,513,000 "," 4,315,000 "," 6,496,000 "," 3,664,000 "
유니크수학교습소,서울특별시 관악구 관악로 249-1 4층일부 (봉천동),입시.검정 및 보습,보통교과,보습," 3,177,000 "," 3,978,000 "," 483,000 "," 3,594,000 "," 1,902,000 "," 4,562,000 "," 3,736,000 "," 6,426,000 "," 6,641,000 "," 1,960,000 "," 756,000 "," 3,304,000 "," 1,538,000 "," 6,154,000 "," 489,000 "," 5,726,000 "," 2,209,000 "," 4,873,000 "," 4,907,000 "," 2,804,000 "," 4,816,000 "," 1,604,000 "," 3,860,000 "," 1,962,000 "," 2,546,000 "," 5,614,000 "," 2,252,000 "," 4,402,000 "," 2,416,000 "," 1,241,000 "," 4,015,000 "," 571,000 "," 2,262,000 "," 5,875,000 "," 5,677,000 "," 203,000 "
좋은미술교습소,서울특별시 관악구 보라매로 18 2층 (봉천동),예능(대),예능(중),미술," 6,239,000 "," 6,326,000 "," 6,579,000 "," 4,842,000 "," 6,774,000 "," 6,117,000 "," 5,558,000 "," 6,274,000 "," 3,099,000 "," 628,000 "," 2,307,000 "," 5,357,000 "," 215,000 "," 3,541,000 "," 1,722,000 "," 5,313,000 "," 2,144,000 "," 6,912,000 "," 5,772,000 "," 4,224,000 "," 3,806,000 "," 1,611,000 "," 768,000 "," 6,400,000 "," 6,990,000 "," 3,672,000 "," 5,754,000 "," 4,680,000 "," 1,633,000 "," 4,086,000 "," 5,235,000 "," 3,780,000 "," 1,260,000 "," 3,545,000 "," 2,262,000 "," 4,670,000 "
좋은미술교습소,서울특별시 관악구 보라매로 18 2층 (봉천동),예능(대),예능(중),미술," 5,173,000 "," 4,326,000 "," 256,000 "," 2,844,000 "," 3,230,000 "," 485,000 "," 762,000 "," 1,928,000 "," 3,371,000 "," 4,865,000 "," 4,922,000 "," 5,825,000 "," 2,703,000 "," 2,823,000 "," 5,643,000 "," 4,204,000 "," 2,388,000 "," 4,362,000 "," 144,000 "," 6,070,000 "," 5,308,000 "," 3,401,000 "," 6,650,000 "," 2,359,000 "," 4,183,000 "," 5,736,000 "," 480,000 "," 6,473,000 "," 5,071,000 "," 1,867,000 "," 5,262,000 "," 5,886,000 "," 629,000 "," 1,764,000 "," 4,218,000 "," 1,843,000 "
루트수학교습소,서울특별시 동작구 현충로 114 2층 (흑석동),입시.검정 및 보습,보통교과,보습," 4,592,000 "," 2,170,000 "," 5,973,000 "," 2,921,000 "," 2,097,000 "," 3,025,000 "," 2,075,000 "," 4,389,000 "," 2,718,000 "," 2,221,000 "," 3,951,000 "," 5,213,000 "," 5,911,000 "," 2,919,000 "," 1,917,000 "," 6,539,000 "," 4,319,000 "," 4,988,000 "," 4,670,000 "," 4,864,000 "," 3,715,000 "," 1,852,000 "," 6,724,000 "," 928,000 "," 3,781,000 "," 4,971,000 "," 411,000 "," 1,772,000 "," 3,144,000 "," 4,525,000 "," 6,910,000 "," 2,544,000 "," 4,056,000 "," 5,087,000 "," 4,415,000 "," 6,028,000 "
루트수학교습소,서울특별시 동작구 현충로 114 2층 (흑석동),입시.검정 및 보습,보통교과,보습," 2,060,000 "," 4,504,000 "," 2,597,000 "," 3,218,000 "," 220,000 "," 3,392,000 "," 4,890,000 "," 6,740,000 "," 1,542,000 "," 3,591,000 "," 1,321,000 "," 1,801,000 "," 1,792,000 "," 6,973,000 "," 6,156,000 "," 1,924,000 "," 1,566,000 "," 1,316,000 "," 3,879,000 "," 5,964,000 "," 1,216,000 "," 6,972,000 "," 4,537,000 "," 207,000 "," 2,341,000 "," 3,016,000 "," 509,000 "," 5,188,000 "," 6,692,000 "," 1,473,000 "," 162,000 "," 3,527,000 "," 3,213,000 "," 3,410,000 "," 5,954,000 "," 5,639,000 "
루트수학교습소,서울특별시 동작구 현충로 114 2층 (흑석동),입시.검정 및 보습,보통교과,보습," 1,862,000 "," 5,759,000 "," 2,096,000 "," 5,642,000 "," 2,594,000 "," 4,793,000 "," 2,503,000 "," 5,084,000 "," 1,097,000 "," 4,555,000 "," 2,405,000 "," 6,944,000 "," 1,467,000 "," 4,596,000 "," 4,536,000 "," 455,000 "," 2,923,000 "," 405,000 "," 2,706,000 "," 6,957,000 "," 3,511,000 "," 586,000 "," 6,772,000 "," 2,952,000 "," 3,006,000 "," 1,081,000 "," 2,100,000 "," 4,089,000 "," 2,768,000 "," 5,025,000 "," 536,000 "," 6,048,000 "," 6,102,000 "," 5,664,000 "," 658,000 "," 2,714,000 "
루트수학교습소,서울특별시 동작구 현충로 114 2층 (흑석동),입시.검정 및 보습,보통교과,보습," 1,160,000 "," 5,793,000 "," 1,481,000 "," 676,000 "," 4,285,000 "," 5,751,000 "," 3,395,000 "," 1,464,000 "," 4,434,000 "," 6,915,000 "," 3,654,000 "," 3,607,000 "," 922,000 "," 2,780,000 "," 2,285,000 "," 2,695,000 "," 3,707,000 "," 3,240,000 "," 112,000 "," 675,000 "," 5,603,000 "," 1,600,000 "," 4,777,000 "," 2,623,000 "," 167,000 "," 731,000 "," 6,155,000 "," 569,000 "," 1,909,000 "," 4,419,000 "," 1,714,000 "," 5,844,000 "," 6,589,000 "," 549,000 "," 4,121,000 "," 6,566,000 "
이수탑클래스영어교습소,서울특별시 동작구 동작대로35다길 22 1층 (사당동),입시.검정 및 보습,보통교과,보습," 3,001,000 "," 4,576,000 "," 3,381,000 "," 3,267,000 "," 605,000 "," 2,749,000 "," 1,324,000 "," 5,134,000 "," 499,000 "," 6,401,000 "," 1,689,000 "," 565,000 "," 5,519,000 "," 6,857,000 "," 6,402,000 "," 871,000 "," 1,193,000 "," 6,017,000 "," 5,295,000 "," 2,967,000 "," 2,090,000 "," 2,985,000 "," 2,110,000 "," 1,262,000 "," 4,858,000 "," 1,047,000 "," 343,000 "," 5,308,000 "," 2,105,000 "," 4,497,000 "," 5,902,000 "," 1,222,000 "," 6,808,000 "," 4,144,000 "," 6,400,000 "," 3,854,000 "
이수탑클래스영어교습소,서울특별시 동작구 동작대로35다길 22 1층 (사당동),입시.검정 및 보습,보통교과,보습," 2,079,000 "," 1,546,000 "," 4,490,000 "," 133,000 "," 314,000 "," 1,831,000 "," 5,379,000 "," 6,624,000 "," 2,923,000 "," 5,272,000 "," 4,907,000 "," 6,456,000 "," 3,507,000 "," 2,655,000 "," 4,356,000 "," 5,279,000 "," 933,000 "," 2,661,000 "," 5,810,000 "," 3,215,000 "," 2,541,000 "," 5,287,000 "," 6,063,000 "," 438,000 "," 6,873,000 "," 136,000 "," 6,349,000 "," 4,831,000 "," 3,973,000 "," 2,183,000 "," 508,000 "," 5,626,000 "," 400,000 "," 1,874,000 "," 400,000 "," 3,066,000 "
이수탑클래스영어교습소,서울특별시 동작구 동작대로35다길 22 1층 (사당동),입시.검정 및 보습,보통교과,보습," 4,848,000 "," 3,802,000 "," 2,333,000 "," 4,522,000 "," 2,063,000 "," 3,782,000 "," 564,000 "," 6,169,000 "," 1,666,000 "," 3,774,000 "," 2,455,000 "," 4,969,000 "," 1,291,000 "," 1,752,000 "," 6,080,000 "," 955,000 "," 3,948,000 "," 5,964,000 "," 6,133,000 "," 5,760,000 "," 2,060,000 "," 6,399,000 "," 3,913,000 "," 654,000 "," 2,757,000 "," 276,000 "," 5,185,000 "," 4,981,000 "," 6,514,000 "," 6,912,000 "," 1,252,000 "," 1,271,000 "," 3,688,000 "," 248,000 "," 2,623,000 "," 3,252,000 "
솔루니남현논술교습소,서울특별시 관악구 남현길 11 번지2층 (남현동),입시.검정 및 보습,보통교과,보습·논술," 1,713,000 "," 3,735,000 "," 6,714,000 "," 2,659,000 "," 1,051,000 "," 5,474,000 "," 885,000 "," 5,908,000 "," 4,405,000 "," 4,148,000 "," 6,545,000 "," 220,000 "," 2,407,000 "," 848,000 "," 5,933,000 "," 3,834,000 "," 1,724,000 "," 4,400,000 "," 4,525,000 "," 2,574,000 "," 4,423,000 "," 5,580,000 "," 3,556,000 "," 2,281,000 "," 3,397,000 "," 5,446,000 "," 3,089,000 "," 582,000 "," 4,529,000 "," 2,372,000 "," 1,736,000 "," 6,468,000 "," 6,222,000 "," 5,575,000 "," 326,000 "," 2,106,000 "
솔루니남현논술교습소,서울특별시 관악구 남현길 11 번지2층 (남현동),입시.검정 및 보습,보통교과,보습·논술," 3,732,000 "," 3,870,000 "," 2,444,000 "," 2,537,000 "," 5,996,000 "," 4,817,000 "," 1,412,000 "," 3,803,000 "," 2,215,000 "," 2,995,000 "," 4,211,000 "," 6,200,000 "," 5,445,000 "," 3,582,000 "," 5,811,000 "," 5,124,000 "," 2,037,000 "," 1,326,000 "," 5,570,000 "," 5,242,000 "," 2,166,000 "," 4,363,000 "," 1,234,000 "," 1,322,000 "," 4,221,000 "," 476,000 "," 5,332,000 "," 1,171,000 "," 5,367,000 "," 6,258,000 "," 4,068,000 "," 602,000 "," 5,180,000 "," 2,940,000 "," 5,874,000 "," 354,000 "
